418324.41,3818692.999,866.698,418330.523,3818694.734,869.354
418313.361,3818711.049,867.123,418318.743,3818713.144,869.386
418302.88,3818729.335,867.061,418306.782,3818731.887,869.383
418294.109,3818747.791,866.782,418295.093,3818750.074,869.336
418283.296,3818764.455,866.727,418284.036,3818767.146,869.338
418272.37,3818780.38,867.168,418272.165,3818785.556,869.354
418262.447,3818797.238,866.96,418260.204,3818804.3,869.373
418250.552,3818814.62,867.691,418248.97,3818822.039,869.352
418238.2,3818832.201,868.794,418237.012,3818841.005,869.36
418226.434,3818852.555,869.13,418225.328,3818859.858,869.332
418215.977,3818872.92,869.257,418213.914,3818878.042,869.328
418205.602,3818890.61,869.676,418201.955,3818896.897,869.333
418195.293,3818906.931,869.807,418190.731,3818915.745,869.391
418185.731,3818924.578,870.062,418181.25,3818934.468,869.357
418176.074,3818948.351,870.043,418172.333,3818954.516,869.314
418166.14,3818968.027,870.397,418163.601,3818974.674,869.323
418157.475,3818989.019,871.186,418155.151,3818995.606,869.325
418150.859,3819012.85,871.042,418148.157,3819015.083,869.331
418143.975,3819036.784,870.871,418142.007,3819036.328,869.356
418139.512,3819058.8,869.839,418136.314,3819057.458,869.36
418135.72,3819082.262,869.917,418131.432,3819076.805,869.336
418130.387,3819104.094,868.917,418126.738,3819096.594,869.355
418126.636,3819124.388,868.51,418123.241,3819116.706,869.339
418121.85,3819144.848,868.586,418121.204,3819135.696,869.349
418120.288,3819161.356,868.636,418120.183,3819155.342,869.345
418120.19,3819179.872,868.148,418120.632,3819174.975,869.358
418121.027,3819199.07,868.172,418122.261,3819193.045,869.355
418122.486,3819210.484,869.098,418124.633,3819212.107,869.38
418125.62,3819227.756,868.333,418127.191,3819231.388,869.372
418130.265,3819254.362,866.936,418129.652,3819250.006,869.375
418132.89,3819274.837,866.541,418132.211,3819269.398,869.376
418135.94,3819294.44,866.152,418134.867,3819289.345,869.382
418138.461,3819314.897,865.899,418137.419,3819307.961,869.389
418140.275,3819333.18,866.44,418140.074,3819327.797,869.383
